date,Usage_kWh,Lagging_Reactive_Power_kVarh,Leading_Reactive_Power_kVarh,CO2,Lagging_Power_Factor,Leading_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
2018-11-12 12:00:00,72.79,39.89,0.0,0.03,87.7,100.0,43200,0,5,1
2018-11-12 12:15:00,7.96,0.32,19.4,0.0,99.92,37.96,44100,0,5,2
2018-11-12 12:30:00,5.8,0.0,20.77,0.0,100.0,26.9,45000,0,5,2
2018-11-12 12:45:00,6.98,0.0,19.94,0.0,100.0,33.04,45900,0,5,2
2018-11-12 13:00:00,6.95,0.0,20.05,0.0,100.0,32.75,46800,0,5,2
2018-11-12 13:15:00,38.45,12.46,4.93,0.02,95.13,99.19,47700,0,5,2
2018-11-12 13:30:00,59.36,29.63,0.0,0.03,89.47,100.0,48600,0,5,2
2018-11-12 13:45:00,66.02,34.56,0.0,0.03,88.6,100.0,49500,0,5,2
2018-11-12 14:00:00,80.28,44.06,0.0,0.04,87.66,100.0,50400,0,5,2
2018-11-12 14:15:00,75.53,39.92,0.0,0.03,88.41,100.0,51300,0,5,2
2018-11-12 14:30:00,72.0,34.88,0.0,0.03,90.0,100.0,52200,0,5,2
2018-11-12 14:45:00,72.61,40.0,0.0,0.03,87.59,100.0,53100,0,5,2
2018-11-12 15:00:00,78.55,44.06,0.0,0.04,87.22,100.0,54000,0,5,2
2018-11-12 15:15:00,73.98,39.38,0.0,0.03,88.27,100.0,54900,0,5,2
2018-11-12 15:30:00,76.79,41.11,0.0,0.04,88.16,100.0,55800,0,5,2
2018-11-12 15:45:00,80.46,44.89,0.0,0.04,87.33,100.0,56700,0,5,2
2018-11-12 16:00:00,68.11,33.84,0.0,0.03,89.56,100.0,57600,0,5,2
2018-11-12 16:15:00,71.68,36.79,0.0,0.03,88.97,100.0,58500,0,5,2
2018-11-12 16:30:00,69.8,37.58,0.0,0.03,88.05,100.0,59400,0,5,2
2018-11-12 16:45:00,75.46,41.22,0.0,0.03,87.76,100.0,60300,0,5,2
2018-11-12 17:00:00,70.27,36.25,0.0,0.03,88.87,100.0,61200,0,5,2
2018-11-12 17:15:00,78.48,44.5,0.0,0.04,86.99,100.0,62100,0,5,1
2018-11-12 17:30:00,66.78,32.8,0.04,0.03,89.76,100.0,63000,0,5,1
2018-11-12 17:45:00,32.11,0.0,3.89,0.01,100.0,99.27,63900,0,5,1
2018-11-12 18:00:00,31.25,3.71,1.98,0.01,99.3,99.8,64800,0,5,1
2018-11-12 18:15:00,36.4,14.94,0.0,0.02,92.51,100.0,65700,0,5,1
2018-11-12 18:30:00,39.56,15.98,0.0,0.02,92.72,100.0,66600,0,5,1
2018-11-12 18:45:00,51.44,18.29,0.0,0.02,94.22,100.0,67500,0,5,1
2018-11-12 19:00:00,51.52,18.04,0.0,0.02,94.38,100.0,68400,0,5,1
2018-11-12 19:15:00,53.57,20.88,0.0,0.02,93.17,100.0,69300,0,5,1
2018-11-12 19:30:00,52.81,19.91,0.0,0.02,93.57,100.0,70200,0,5,1
2018-11-12 19:45:00,52.38,18.61,0.0,0.02,94.23,100.0,71100,0,5,1
2018-11-12 20:00:00,53.21,21.06,0.0,0.02,92.98,100.0,72000,0,5,1
2018-11-12 20:15:00,51.91,18.9,0.0,0.02,93.97,100.0,72900,0,5,2
2018-11-12 20:30:00,53.46,18.47,0.0,0.02,94.52,100.0,73800,0,5,2
2018-11-12 20:45:00,32.36,2.74,3.02,0.01,99.64,99.57,74700,0,5,2
2018-11-12 21:00:00,28.37,0.04,4.64,0.01,100.0,98.69,75600,0,5,2
2018-11-12 21:15:00,6.77,0.0,20.2,0.0,100.0,31.78,76500,0,5,2
2018-11-12 21:30:00,5.69,0.0,20.92,0.0,100.0,26.25,77400,0,5,2
2018-11-12 21:45:00,5.8,0.0,20.77,0.0,100.0,26.9,78300,0,5,2
2018-11-12 22:00:00,5.69,0.0,20.56,0.0,100.0,26.67,79200,0,5,2
2018-11-12 22:15:00,5.47,3.96,0.36,0.0,81.0,99.78,80100,0,5,1
2018-11-12 22:30:00,5.44,4.1,0.0,0.0,79.86,100.0,81000,0,5,1
2018-11-12 22:45:00,4.97,4.18,0.0,0.0,76.53,100.0,81900,0,5,1
2018-11-12 23:00:00,4.36,4.21,0.0,0.0,71.94,100.0,82800,0,5,1
2018-11-12 23:15:00,4.25,3.64,0.07,0.0,75.95,99.99,83700,0,5,0
2018-11-12 23:30:00,4.21,3.35,0.14,0.0,78.25,99.94,84600,0,5,0
2018-11-12 23:45:00,4.14,3.42,0.11,0.0,77.1,99.96,85500,0,5,0
2018-12-01 00:00:00,4.61,3.42,0.0,0.0,80.31,100.0,0,0,0,0
2018-12-01 00:15:00,4.68,4.68,0.0,0.0,70.71,100.0,900,0,0,0
2018-12-01 00:30:00,4.72,4.9,0.0,0.0,69.38,100.0,1800,0,0,0
2018-12-01 00:45:00,4.72,5.15,0.0,0.0,67.57,100.0,2700,0,0,0
2018-12-01 01:00:00,4.72,5.18,0.0,0.0,67.35,100.0,3600,0,0,0
2018-12-01 01:15:00,4.72,4.9,0.0,0.0,69.38,100.0,4500,0,0,0
2018-12-01 01:30:00,4.79,5.08,0.0,0.0,68.6,100.0,5400,0,0,0
2018-12-01 01:45:00,4.79,5.4,0.0,0.0,66.36,100.0,6300,0,0,0
2018-12-01 02:00:00,4.75,4.9,0.0,0.0,69.6,100.0,7200,0,0,0
2018-12-01 02:15:00,4.79,5.11,0.0,0.0,68.39,100.0,8100,0,0,0
2018-12-01 02:30:00,4.79,5.22,0.0,0.0,67.61,100.0,9000,0,0,0
2018-12-01 02:45:00,4.79,5.08,0.0,0.0,68.6,100.0,9900,0,0,0
2018-12-01 03:00:00,4.75,5.08,0.0,0.0,68.3,100.0,10800,0,0,0
2018-12-01 03:15:00,4.75,4.97,0.0,0.0,69.09,100.0,11700,0,0,0
2018-12-01 03:30:00,4.75,4.97,0.0,0.0,69.09,100.0,12600,0,0,0
2018-12-01 03:45:00,4.72,4.82,0.0,0.0,69.97,100.0,13500,0,0,0
2018-12-01 04:00:00,4.75,4.79,0.0,0.0,70.41,100.0,14400,0,0,0
2018-12-01 04:15:00,4.75,5.04,0.0,0.0,68.59,100.0,15300,0,0,0
2018-12-01 04:30:00,4.75,5.0,0.0,0.0,68.87,100.0,16200,0,0,0
2018-12-01 04:45:00,4.75,4.9,0.0,0.0,69.6,100.0,17100,0,0,0
2018-12-01 05:00:00,4.72,5.15,0.0,0.0,67.57,100.0,18000,0,0,0
2018-12-01 05:15:00,4.82,5.15,0.0,0.0,68.33,100.0,18900,0,0,0
2018-12-01 05:30:00,4.75,5.08,0.0,0.0,68.3,100.0,19800,0,0,0
2018-12-01 05:45:00,4.75,5.22,0.0,0.0,67.3,100.0,20700,0,0,0
2018-12-01 06:00:00,4.72,5.08,0.0,0.0,68.07,100.0,21600,0,0,0
2018-12-01 06:15:00,4.75,4.97,0.0,0.0,69.09,100.0,22500,0,0,0
2018-12-01 06:30:00,4.79,5.04,0.0,0.0,68.89,100.0,23400,0,0,0
2018-12-01 06:45:00,4.72,4.97,0.0,0.0,68.86,100.0,24300,0,0,0
2018-12-01 07:00:00,4.72,4.82,0.0,0.0,69.97,100.0,25200,0,0,0
2018-12-01 07:15:00,4.64,4.82,0.0,0.0,69.35,100.0,26100,0,0,0
2018-12-01 07:30:00,5.26,4.54,0.0,0.0,75.7,100.0,27000,0,0,0
2018-12-01 07:45:00,6.59,4.46,0.04,0.0,82.82,100.0,27900,0,0,0
2018-12-01 08:00:00,7.09,4.18,0.0,0.0,86.14,100.0,28800,0,0,0
2018-12-01 08:15:00,36.76,25.81,0.0,0.02,81.84,100.0,29700,0,0,0
2018-12-01 08:30:00,114.66,72.18,0.0,0.05,84.63,100.0,30600,0,0,0
2018-12-01 08:45:00,114.19,68.08,0.0,0.05,85.89,100.0,31500,0,0,0
2018-12-01 09:00:00,119.2,51.3,0.0,0.05,91.85,100.0,32400,0,0,0
2018-12-01 09:15:00,130.18,50.08,0.0,0.06,93.33,100.0,33300,0,0,2
2018-12-01 09:30:00,143.17,63.65,0.0,0.07,91.38,100.0,34200,0,0,2
2018-12-01 09:45:00,98.78,33.26,0.0,0.05,94.77,100.0,35100,0,0,2
2018-12-01 10:00:00,100.69,23.9,0.0,0.05,97.3,100.0,36000,0,0,2
2018-12-01 10:15:00,101.48,23.36,0.0,0.05,97.45,100.0,36900,0,0,1
2018-12-01 10:30:00,102.1,24.48,0.0,0.05,97.24,100.0,37800,0,0,1
2018-12-01 10:45:00,117.18,34.09,0.0,0.05,96.02,100.0,38700,0,0,1
2018-12-01 11:00:00,108.32,30.85,0.0,0.05,96.18,100.0,39600,0,0,1
2018-12-01 11:15:00,122.33,55.51,0.0,0.06,91.06,100.0,40500,0,0,1
2018-12-01 11:30:00,83.7,35.24,0.0,0.04,92.16,100.0,41400,0,0,1
2018-12-01 11:45:00,105.84,59.98,0.0,0.05,87.0,100.0,42300,0,0,1
2018-12-01 12:00:00,114.12,61.88,0.0,0.05,87.91,100.0,43200,0,0,1
2018-12-01 12:15:00,25.88,8.71,18.61,0.01,94.78,81.19,44100,0,0,2
2018-12-01 12:30:00,12.02,0.0,25.38,0.01,100.0,42.8,45000,0,0,2
2018-12-01 12:45:00,12.35,0.0,24.66,0.01,100.0,44.78,45900,0,0,2
2018-12-01 13:00:00,12.2,0.0,24.73,0.01,100.0,44.24,46800,0,0,2
2018-12-01 13:15:00,107.1,43.38,3.82,0.05,92.69,99.94,47700,0,0,2
2018-12-01 13:30:00,100.3,40.46,0.0,0.05,92.74,100.0,48600,0,0,2
2018-12-01 13:45:00,95.58,42.16,0.0,0.04,91.49,100.0,49500,0,0,2
2018-12-01 14:00:00,104.8,42.91,0.0,0.05,92.54,100.0,50400,0,0,2
2018-12-01 14:15:00,128.56,57.28,0.0,0.06,91.34,100.0,51300,0,0,2
2018-12-01 14:30:00,132.3,58.28,0.0,0.06,91.51,100.0,52200,0,0,2
2018-12-01 14:45:00,116.89,48.1,0.0,0.05,92.48,100.0,53100,0,0,2
2018-12-01 15:00:00,104.44,42.95,0.0,0.05,92.48,100.0,54000,0,0,2
2018-12-01 15:15:00,128.02,62.82,0.0,0.06,89.77,100.0,54900,0,0,2
2018-12-01 15:30:00,134.14,61.13,0.0,0.06,91.0,100.0,55800,0,0,2
2018-12-01 15:45:00,112.36,49.82,0.0,0.05,91.42,100.0,56700,0,0,2
2018-12-01 16:00:00,88.67,46.19,0.0,0.04,88.69,100.0,57600,0,0,2
2018-12-01 16:15:00,112.43,46.8,0.0,0.05,92.32,100.0,58500,0,0,2
2018-12-01 16:30:00,83.52,35.21,0.0,0.04,92.15,100.0,59400,0,0,2
2018-12-01 16:45:00,116.24,46.4,0.0,0.05,92.87,100.0,60300,0,0,2
2018-12-01 17:00:00,79.34,27.97,0.0,0.04,94.31,100.0,61200,0,0,2
2018-12-01 17:15:00,72.07,24.41,0.0,0.03,94.71,100.0,62100,0,0,1
2018-12-01 17:30:00,131.33,57.56,0.0,0.06,91.59,100.0,63000,0,0,1
2018-12-01 17:45:00,39.78,1.26,6.3,0.02,99.95,98.77,63900,0,0,1
2018-12-01 18:00:00,37.22,0.0,8.17,0.02,100.0,97.67,64800,0,0,1
2018-12-01 18:15:00,84.6,48.2,0.61,0.04,86.89,100.0,65700,0,0,1
2018-12-01 18:30:00,113.76,63.54,0.0,0.05,87.3,100.0,66600,0,0,1
2018-12-01 18:45:00,117.65,57.02,0.0,0.05,89.99,100.0,67500,0,0,1
2018-12-01 19:00:00,111.28,44.57,0.0,0.05,92.83,100.0,68400,0,0,1
2018-12-01 19:15:00,76.9,31.93,0.0,0.04,92.36,100.0,69300,0,0,1
2018-12-01 19:30:00,120.53,50.62,0.0,0.06,92.2,100.0,70200,0,0,1
2018-12-01 19:45:00,121.07,59.94,0.0,0.06,89.62,100.0,71100,0,0,1
2018-12-01 20:00:00,90.07,39.89,0.0,0.04,91.43,100.0,72000,0,0,1
2018-12-01 20:15:00,105.3,40.1,0.0,0.05,93.45,100.0,72900,0,0,2
2018-12-01 20:30:00,117.29,48.02,0.0,0.05,92.54,100.0,73800,0,0,2
2018-12-01 20:45:00,90.97,24.66,0.04,0.04,96.52,100.0,74700,0,0,2
2018-12-01 21:00:00,36.9,0.61,6.34,0.02,99.99,98.56,75600,0,0,2
2018-12-01 21:15:00,9.29,0.0,25.24,0.0,100.0,34.54,76500,0,0,2
2018-12-01 21:30:00,5.51,0.0,26.78,0.0,100.0,20.15,77400,0,0,2
2018-12-01 21:45:00,5.15,0.0,26.78,0.0,100.0,18.88,78300,0,0,2
2018-12-01 22:00:00,5.22,0.0,26.78,0.0,100.0,19.13,79200,0,0,2
2018-12-01 22:15:00,5.0,1.66,15.88,0.0,94.91,30.03,80100,0,0,1
2018-12-01 22:30:00,4.75,4.9,0.0,0.0,69.6,100.0,81000,0,0,1
2018-12-01 22:45:00,4.75,4.93,0.0,0.0,69.38,100.0,81900,0,0,1
2018-12-01 23:00:00,4.79,5.0,0.0,0.0,69.18,100.0,82800,0,0,1
2018-12-01 23:15:00,4.72,3.71,0.0,0.0,78.62,100.0,83700,0,0,0
2018-12-01 23:30:00,4.64,3.38,0.0,0.0,80.83,100.0,84600,0,0,0
2018-12-01 23:45:00,4.64,3.46,0.0,0.0,80.17,100.0,85500,0,0,0
2018-12-02 00:00:00,44.46,31.64,0.0,0.02,81.47,100.0,0,0,1,0
2018-12-02 00:15:00,3.64,3.28,0.0,0.0,74.29,100.0,900,0,1,0
2018-12-02 00:30:00,3.85,3.71,0.0,0.0,72.01,100.0,1800,0,1,0
2018-12-02 00:45:00,4.43,4.93,0.0,0.0,66.84,100.0,2700,0,1,0
2018-12-02 01:00:00,4.0,4.14,0.0,0.0,69.48,100.0,3600,0,1,0
2018-12-02 01:15:00,4.46,4.9,0.0,0.0,67.31,100.0,4500,0,1,0
2018-12-02 01:30:00,4.25,4.64,0.0,0.0,67.54,100.0,5400,0,1,0
2018-12-02 01:45:00,4.43,4.86,0.0,0.0,67.37,100.0,6300,0,1,0
2018-12-02 02:00:00,3.89,3.74,0.0,0.0,72.09,100.0,7200,0,1,0
2018-12-02 02:15:00,3.67,3.38,0.0,0.0,73.56,100.0,8100,0,1,0
2018-12-02 02:30:00,4.14,4.36,0.0,0.0,68.86,100.0,9000,0,1,0
2018-12-02 02:45:00,4.43,4.97,0.0,0.0,66.54,100.0,9900,0,1,0
2018-12-02 03:00:00,3.78,3.71,0.0,0.0,71.37,100.0,10800,0,1,0
2018-12-02 03:15:00,3.71,3.42,0.0,0.0,73.53,100.0,11700,0,1,0
2018-12-02 03:30:00,4.28,4.43,0.0,0.0,69.48,100.0,12600,0,1,0
2018-12-02 03:45:00,5.29,4.54,0.0,0.0,75.89,100.0,13500,0,1,0
2018-12-02 04:00:00,4.07,3.85,0.0,0.0,72.65,100.0,14400,0,1,0
2018-12-02 04:15:00,3.67,3.28,0.0,0.0,74.56,100.0,15300,0,1,0
2018-12-02 04:30:00,4.43,4.57,0.0,0.0,69.6,100.0,16200,0,1,0
2018-12-02 04:45:00,4.1,3.92,0.0,0.0,72.28,100.0,17100,0,1,0
2018-12-02 05:00:00,3.64,3.02,0.0,0.0,76.96,100.0,18000,0,1,0
2018-12-02 05:15:00,3.89,3.53,0.0,0.0,74.05,100.0,18900,0,1,0
2018-12-02 05:30:00,4.36,4.43,0.0,0.0,70.15,100.0,19800,0,1,0
2018-12-02 05:45:00,4.0,3.53,0.0,0.0,74.98,100.0,20700,0,1,0
2018-12-02 06:00:00,3.6,2.95,0.0,0.0,77.35,100.0,21600,0,1,0
2018-12-02 06:15:00,4.0,3.67,0.0,0.0,73.68,100.0,22500,0,1,0
2018-12-02 06:30:00,4.36,4.21,0.0,0.0,71.94,100.0,23400,0,1,0
2018-12-02 06:45:00,4.46,4.39,0.0,0.0,71.27,100.0,24300,0,1,0
2018-12-02 07:00:00,4.28,5.04,0.0,0.0,64.73,100.0,25200,0,1,0
2018-12-02 07:15:00,4.14,4.72,0.0,0.0,65.94,100.0,26100,0,1,0
2018-12-02 07:30:00,5.33,5.04,0.0,0.0,72.66,100.0,27000,0,1,0
2018-12-02 07:45:00,6.12,4.75,0.0,0.0,79.0,100.0,27900,0,1,0
2018-12-02 08:00:00,7.27,3.96,0.0,0.0,87.82,100.0,28800,0,1,0
2018-12-02 08:15:00,34.45,23.36,0.0,0.02,82.77,100.0,29700,0,1,0
2018-12-02 08:30:00,97.45,60.7,0.0,0.04,84.88,100.0,30600,0,1,0
2018-12-02 08:45:00,107.78,64.48,0.0,0.05,85.82,100.0,31500,0,1,0
2018-12-02 09:00:00,128.99,57.6,0.0,0.06,91.31,100.0,32400,0,1,0
2018-12-02 09:15:00,106.31,39.31,0.0,0.05,93.79,100.0,33300,0,1,2
2018-12-02 09:30:00,106.42,44.53,0.0,0.05,92.25,100.0,34200,0,1,2
2018-12-02 09:45:00,131.33,56.12,0.0,0.06,91.96,100.0,35100,0,1,2
2018-12-02 10:00:00,115.49,48.31,0.0,0.05,92.25,100.0,36000,0,1,2
2018-12-02 10:15:00,127.87,57.13,0.0,0.06,91.3,100.0,36900,0,1,1
2018-12-02 10:30:00,134.21,61.45,0.0,0.06,90.92,100.0,37800,0,1,1
2018-12-02 10:45:00,77.8,21.49,0.0,0.04,96.39,100.0,38700,0,1,1
2018-12-02 11:00:00,73.84,25.13,0.0,0.03,94.67,100.0,39600,0,1,1
2018-12-02 11:15:00,88.63,45.86,0.0,0.04,88.81,100.0,40500,0,1,1
2018-12-02 11:30:00,106.78,54.29,0.0,0.05,89.14,100.0,41400,0,1,1
2018-12-02 11:45:00,83.66,51.91,0.0,0.04,84.97,100.0,42300,0,1,1
2018-12-02 12:00:00,77.65,52.81,0.0,0.04,82.69,100.0,43200,0,1,1
2018-12-02 12:15:00,15.52,3.74,19.04,0.01,97.22,63.18,44100,0,1,2
2018-12-02 12:30:00,9.58,0.0,26.21,0.0,100.0,34.33,45000,0,1,2
2018-12-02 12:45:00,9.61,0.0,26.03,0.0,100.0,34.63,45900,0,1,2
2018-12-02 13:00:00,9.4,0.0,26.1,0.0,100.0,33.88,46800,0,1,2
2018-12-02 13:15:00,63.18,23.98,3.2,0.03,93.49,99.87,47700,0,1,2
2018-12-02 13:30:00,90.72,36.14,0.0,0.04,92.9,100.0,48600,0,1,2
2018-12-02 13:45:00,128.34,54.18,0.0,0.06,92.13,100.0,49500,0,1,2
