date,Usage_kWh,Lagging_Reactive_Power_kVarh,Leading_Reactive_Power_kVarh,CO2,Lagging_Power_Factor,Leading_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
2018-01-12 12:15:00,3.85,0.0,13.75,0.0,100.0,26.96,44100,1,2,2
2018-01-12 12:30:00,3.71,0.0,13.68,0.0,100.0,26.17,45000,1,2,2
2018-01-12 12:45:00,3.74,0.0,13.72,0.0,100.0,26.3,45900,1,2,2
2018-01-12 13:00:00,3.71,0.0,13.82,0.0,100.0,25.93,46800,1,2,2
2018-01-12 13:15:00,11.3,0.07,13.82,0.01,100.0,63.3,47700,1,2,2
2018-01-12 13:30:00,27.29,0.0,6.88,0.01,100.0,96.97,48600,1,2,2
2018-01-12 13:45:00,26.86,0.07,7.31,0.01,100.0,96.49,49500,1,2,2
2018-01-12 14:00:00,25.31,0.04,8.6,0.01,100.0,94.68,50400,1,2,2
2018-01-12 14:15:00,26.21,0.54,5.29,0.01,99.98,98.02,51300,1,2,2
2018-01-12 14:30:00,26.28,0.04,7.67,0.01,100.0,96.0,52200,1,2,2
2018-01-12 14:45:00,18.68,0.04,12.53,0.01,100.0,83.05,53100,1,2,2
2018-01-12 15:00:00,5.18,0.0,20.92,0.0,100.0,24.04,54000,1,2,2
2018-01-12 15:15:00,5.08,0.0,20.48,0.0,100.0,24.08,54900,1,2,2
2018-01-12 15:30:00,4.75,0.0,20.56,0.0,100.0,22.51,55800,1,2,2
2018-01-12 15:45:00,4.75,0.0,20.77,0.0,100.0,22.29,56700,1,2,2
2018-01-12 16:00:00,4.72,0.0,21.02,0.0,100.0,21.91,57600,1,2,2
2018-01-12 16:15:00,4.64,0.0,21.13,0.0,100.0,21.45,58500,1,2,2
2018-01-12 16:30:00,4.72,0.0,21.06,0.0,100.0,21.87,59400,1,2,2
2018-01-12 16:45:00,4.68,0.0,21.1,0.0,100.0,21.65,60300,1,2,2
2018-01-12 17:00:00,4.64,0.0,21.1,0.0,100.0,21.48,61200,1,2,2
2018-01-12 17:15:00,4.79,0.0,20.84,0.0,100.0,22.4,62100,1,2,1
2018-01-12 17:30:00,4.75,0.0,21.1,0.0,100.0,21.96,63000,1,2,1
2018-01-12 17:45:00,4.72,0.0,21.38,0.0,100.0,21.56,63900,1,2,1
2018-01-12 18:00:00,4.68,0.0,15.44,0.0,100.0,29.01,64800,1,2,1
2018-01-12 18:15:00,5.76,0.0,9.76,0.0,100.0,50.83,65700,1,2,1
2018-01-12 18:30:00,5.4,0.0,13.28,0.0,100.0,37.67,66600,1,2,1
2018-01-12 18:45:00,4.79,0.0,20.63,0.0,100.0,22.62,67500,1,2,1
2018-01-12 19:00:00,4.79,0.0,20.59,0.0,100.0,22.66,68400,1,2,1
2018-01-12 19:15:00,4.79,0.0,20.59,0.0,100.0,22.66,69300,1,2,1
2018-01-12 19:30:00,4.79,0.0,20.52,0.0,100.0,22.73,70200,1,2,1
2018-01-12 19:45:00,4.9,0.0,20.52,0.0,100.0,23.23,71100,1,2,1
2018-01-12 20:00:00,4.75,0.0,20.74,0.0,100.0,22.32,72000,1,2,1
2018-01-12 20:15:00,4.79,0.0,20.81,0.0,100.0,22.43,72900,1,2,2
2018-01-12 20:30:00,4.75,0.0,20.74,0.0,100.0,22.32,73800,1,2,2
2018-01-12 20:45:00,4.82,0.0,20.66,0.0,100.0,22.72,74700,1,2,2
2018-01-12 21:00:00,4.82,0.0,20.63,0.0,100.0,22.75,75600,1,2,2
2018-01-12 21:15:00,4.75,0.0,20.63,0.0,100.0,22.44,76500,1,2,2
2018-01-12 21:30:00,4.79,0.0,20.7,0.0,100.0,22.54,77400,1,2,2
2018-01-12 21:45:00,4.79,0.0,20.7,0.0,100.0,22.54,78300,1,2,2
2018-01-12 22:00:00,4.9,0.0,20.16,0.0,100.0,23.62,79200,1,2,2
2018-01-12 22:15:00,5.76,4.18,0.36,0.0,80.93,99.81,80100,1,2,1
2018-01-12 22:30:00,4.61,3.92,0.0,0.0,76.18,100.0,81000,1,2,1
2018-01-12 22:45:00,3.42,2.99,0.0,0.0,75.28,100.0,81900,1,2,1
2018-01-12 23:00:00,3.42,2.92,0.0,0.0,76.05,100.0,82800,1,2,1
2018-01-12 23:15:00,3.28,2.45,0.0,0.0,80.12,100.0,83700,1,2,0
2018-01-12 23:30:00,3.38,2.23,0.0,0.0,83.47,100.0,84600,1,2,0
2018-01-12 23:45:00,3.31,2.41,0.0,0.0,80.84,100.0,85500,1,2,0
2018-02-01 00:00:00,4.61,4.21,0.0,0.0,73.84,100.0,0,0,5,0
2018-02-01 00:15:00,3.2,3.1,0.0,0.0,71.82,100.0,900,0,5,0
2018-02-01 00:30:00,3.85,4.61,0.0,0.0,64.1,100.0,1800,0,5,0
2018-02-01 00:45:00,3.28,3.67,0.0,0.0,66.64,100.0,2700,0,5,0
2018-02-01 01:00:00,3.35,3.6,0.0,0.0,68.12,100.0,3600,0,5,0
2018-02-01 01:15:00,3.89,4.72,0.0,0.0,63.6,100.0,4500,0,5,0
2018-02-01 01:30:00,3.28,3.53,0.0,0.0,68.07,100.0,5400,0,5,0
2018-02-01 01:45:00,3.46,3.96,0.0,0.0,65.8,100.0,6300,0,5,0
2018-02-01 02:00:00,3.78,4.82,0.0,0.0,61.71,100.0,7200,0,5,0
2018-02-01 02:15:00,3.31,3.53,0.0,0.0,68.4,100.0,8100,0,5,0
2018-02-01 02:30:00,3.6,4.36,0.0,0.0,63.67,100.0,9000,0,5,0
2018-02-01 02:45:00,3.64,4.39,0.0,0.0,63.83,100.0,9900,0,5,0
2018-02-01 03:00:00,3.28,3.71,0.0,0.0,66.24,100.0,10800,0,5,0
2018-02-01 03:15:00,3.71,4.57,0.0,0.0,63.03,100.0,11700,0,5,0
2018-02-01 03:30:00,3.56,4.03,0.0,0.0,66.21,100.0,12600,0,5,0
2018-02-01 03:45:00,3.24,3.49,0.0,0.0,68.04,100.0,13500,0,5,0
2018-02-01 04:00:00,3.89,4.64,0.0,0.0,64.25,100.0,14400,0,5,0
2018-02-01 04:15:00,3.28,3.42,0.0,0.0,69.22,100.0,15300,0,5,0
2018-02-01 04:30:00,3.28,3.49,0.0,0.0,68.48,100.0,16200,0,5,0
2018-02-01 04:45:00,3.96,4.68,0.0,0.0,64.59,100.0,17100,0,5,0
2018-02-01 05:00:00,3.24,3.42,0.0,0.0,68.77,100.0,18000,0,5,0
2018-02-01 05:15:00,3.46,3.78,0.0,0.0,67.52,100.0,18900,0,5,0
2018-02-01 05:30:00,3.67,4.07,0.0,0.0,66.97,100.0,19800,0,5,0
2018-02-01 05:45:00,3.24,3.42,0.0,0.0,68.77,100.0,20700,0,5,0
2018-02-01 06:00:00,3.67,3.96,0.0,0.0,67.97,100.0,21600,0,5,0
2018-02-01 06:15:00,3.53,3.78,0.0,0.0,68.25,100.0,22500,0,5,0
2018-02-01 06:30:00,3.2,3.24,0.0,0.0,70.27,100.0,23400,0,5,0
2018-02-01 06:45:00,3.78,4.07,0.0,0.0,68.05,100.0,24300,0,5,0
2018-02-01 07:00:00,3.35,3.35,0.0,0.0,70.71,100.0,25200,0,5,0
2018-02-01 07:15:00,3.53,3.49,0.0,0.0,71.11,100.0,26100,0,5,0
2018-02-01 07:30:00,6.3,4.57,0.0,0.0,80.95,100.0,27000,0,5,0
2018-02-01 07:45:00,6.05,4.79,0.0,0.0,78.4,100.0,27900,0,5,0
2018-02-01 08:00:00,6.73,4.54,0.0,0.0,82.9,100.0,28800,0,5,0
2018-02-01 08:15:00,29.02,18.83,0.07,0.0,83.89,100.0,29700,0,5,0
2018-02-01 08:30:00,46.19,28.66,0.0,0.0,84.97,100.0,30600,0,5,0
2018-02-01 08:45:00,52.06,35.32,0.0,0.0,82.75,100.0,31500,0,5,0
2018-02-01 09:00:00,56.2,12.53,0.11,0.0,97.6,100.0,32400,0,5,0
2018-02-01 09:15:00,56.84,8.32,0.0,0.0,98.95,100.0,33300,0,5,2
2018-02-01 09:30:00,51.26,4.54,0.94,0.0,99.61,99.98,34200,0,5,2
2018-02-01 09:45:00,48.13,2.34,1.15,0.0,99.88,99.97,35100,0,5,2
2018-02-01 10:00:00,52.81,7.06,0.54,0.0,99.12,99.99,36000,0,5,2
2018-02-01 10:15:00,54.79,7.52,0.14,0.0,99.07,100.0,36900,0,5,1
2018-02-01 10:30:00,53.21,8.35,0.11,0.0,98.79,100.0,37800,0,5,1
2018-02-01 10:45:00,80.21,32.4,0.0,0.0,92.72,100.0,38700,0,5,1
2018-02-01 11:00:00,77.58,25.49,0.0,0.0,95.0,100.0,39600,0,5,1
2018-02-01 11:15:00,128.52,70.85,0.0,0.0,87.57,100.0,40500,0,5,1
2018-02-01 11:30:00,144.47,78.48,0.0,0.0,87.87,100.0,41400,0,5,1
2018-02-01 11:45:00,90.86,54.29,0.0,0.0,85.84,100.0,42300,0,5,1
2018-02-01 12:00:00,123.3,66.06,0.0,0.0,88.15,100.0,43200,0,5,1
2018-02-01 12:15:00,19.22,5.54,18.9,0.0,96.09,71.3,44100,0,5,2
2018-02-01 12:30:00,8.46,0.0,25.92,0.0,100.0,31.03,45000,0,5,2
2018-02-01 12:45:00,8.24,0.0,25.34,0.0,100.0,30.92,45900,0,5,2
2018-02-01 13:00:00,8.03,0.0,25.49,0.0,100.0,30.05,46800,0,5,2
2018-02-01 13:15:00,79.67,27.29,6.52,0.0,94.6,99.67,47700,0,5,2
2018-02-01 13:30:00,97.85,46.8,0.0,0.0,90.21,100.0,48600,0,5,2
2018-02-01 13:45:00,124.45,49.79,0.0,0.0,92.85,100.0,49500,0,5,2
2018-02-01 14:00:00,108.61,43.34,0.0,0.0,92.88,100.0,50400,0,5,2
2018-02-01 14:15:00,123.12,55.26,0.0,0.0,91.23,100.0,51300,0,5,2
2018-02-01 14:30:00,129.1,53.5,0.0,0.0,92.38,100.0,52200,0,5,2
2018-02-01 14:45:00,82.08,27.58,0.0,0.0,94.79,100.0,53100,0,5,2
2018-02-01 15:00:00,143.89,60.91,0.0,0.0,92.09,100.0,54000,0,5,2
2018-02-01 15:15:00,86.9,34.27,0.0,0.0,93.03,100.0,54900,0,5,2
2018-02-01 15:30:00,141.44,62.57,0.0,0.0,91.45,100.0,55800,0,5,2
2018-02-01 15:45:00,116.53,52.88,0.0,0.0,91.06,100.0,56700,0,5,2
2018-02-01 16:00:00,129.31,61.16,0.0,0.0,90.4,100.0,57600,0,5,2
2018-02-01 16:15:00,136.44,56.77,0.0,0.0,92.33,100.0,58500,0,5,2
2018-02-01 16:30:00,85.72,34.85,0.0,0.0,92.64,100.0,59400,0,5,2
2018-02-01 16:45:00,147.46,65.27,0.0,0.0,91.44,100.0,60300,0,5,2
2018-02-01 17:00:00,86.94,30.78,0.0,0.0,94.27,100.0,61200,0,5,2
2018-02-01 17:15:00,67.25,25.81,0.0,0.0,93.36,100.0,62100,0,5,1
2018-02-01 17:30:00,115.78,50.04,0.0,0.0,91.79,100.0,63000,0,5,1
2018-02-01 17:45:00,113.11,34.63,0.0,0.0,95.62,100.0,63900,0,5,1
2018-02-01 18:00:00,76.75,11.74,1.04,0.0,98.85,99.99,64800,0,5,1
2018-02-01 18:15:00,41.9,15.23,0.14,0.0,93.98,100.0,65700,0,5,1
2018-02-01 18:30:00,37.4,19.94,0.0,0.0,88.24,100.0,66600,0,5,1
2018-02-01 18:45:00,40.25,8.82,0.5,0.0,97.68,99.99,67500,0,5,1
2018-02-01 19:00:00,34.92,1.98,1.58,0.0,99.84,99.9,68400,0,5,1
2018-02-01 19:15:00,41.36,6.44,0.43,0.0,98.81,99.99,69300,0,5,1
2018-02-01 19:30:00,35.96,2.52,1.37,0.0,99.76,99.93,70200,0,5,1
2018-02-01 19:45:00,39.42,5.29,0.47,0.0,99.11,99.99,71100,0,5,1
2018-02-01 20:00:00,38.16,4.68,0.5,0.0,99.26,99.99,72000,0,5,1
2018-02-01 20:15:00,33.23,1.51,3.96,0.0,99.9,99.3,72900,0,5,2
2018-02-01 20:30:00,25.88,0.0,12.13,0.0,100.0,90.55,73800,0,5,2
2018-02-01 20:45:00,10.84,0.0,23.22,0.0,100.0,42.3,74700,0,5,2
2018-02-01 21:00:00,9.29,0.0,23.51,0.0,100.0,36.75,75600,0,5,2
2018-02-01 21:15:00,6.98,0.0,25.16,0.0,100.0,26.73,76500,0,5,2
2018-02-01 21:30:00,5.11,0.0,26.5,0.0,100.0,18.93,77400,0,5,2
2018-02-01 21:45:00,5.08,0.0,26.42,0.0,100.0,18.88,78300,0,5,2
2018-02-01 22:00:00,5.04,0.0,26.46,0.0,100.0,18.71,79200,0,5,2
2018-02-01 22:15:00,4.93,1.84,15.44,0.0,93.69,30.42,80100,0,5,1
2018-02-01 22:30:00,4.64,5.22,0.0,0.0,66.44,100.0,81000,0,5,1
2018-02-01 22:45:00,4.68,5.18,0.0,0.0,67.04,100.0,81900,0,5,1
2018-02-01 23:00:00,4.68,5.11,0.0,0.0,67.54,100.0,82800,0,5,1
2018-02-01 23:15:00,4.57,4.54,0.0,0.0,70.94,100.0,83700,0,5,0
2018-02-01 23:30:00,4.57,4.25,0.0,0.0,73.23,100.0,84600,0,5,0
2018-02-01 23:45:00,4.54,4.25,0.0,0.0,73.0,100.0,85500,0,5,0
2018-02-02 00:00:00,40.97,29.05,0.0,0.02,81.57,100.0,0,0,0,0
2018-02-02 00:15:00,63.76,37.26,0.0,0.03,86.34,100.0,900,0,0,0
2018-02-02 00:30:00,105.55,55.76,0.0,0.05,88.42,100.0,1800,0,0,0
2018-02-02 00:45:00,67.03,38.27,0.0,0.03,86.84,100.0,2700,0,0,0
2018-02-02 01:00:00,104.94,55.69,0.0,0.05,88.33,100.0,3600,0,0,0
2018-02-02 01:15:00,18.65,11.84,0.0,0.01,84.42,100.0,4500,0,0,0
2018-02-02 01:30:00,7.2,5.18,0.0,0.0,81.17,100.0,5400,0,0,0
2018-02-02 01:45:00,7.16,5.11,0.0,0.0,81.4,100.0,6300,0,0,0
2018-02-02 02:00:00,6.41,4.9,0.0,0.0,79.45,100.0,7200,0,0,0
2018-02-02 02:15:00,6.37,5.0,0.0,0.0,78.66,100.0,8100,0,0,0
2018-02-02 02:30:00,6.37,5.22,0.0,0.0,77.35,100.0,9000,0,0,0
2018-02-02 02:45:00,6.37,5.08,0.0,0.0,78.18,100.0,9900,0,0,0
2018-02-02 03:00:00,6.34,5.04,0.0,0.0,78.28,100.0,10800,0,0,0
2018-02-02 03:15:00,6.37,5.58,0.0,0.0,75.22,100.0,11700,0,0,0
2018-02-02 03:30:00,6.41,5.33,0.0,0.0,76.89,100.0,12600,0,0,0
2018-02-02 03:45:00,6.3,5.29,0.0,0.0,76.58,100.0,13500,0,0,0
2018-02-02 04:00:00,6.37,5.4,0.0,0.0,76.28,100.0,14400,0,0,0
2018-02-02 04:15:00,6.34,5.33,0.0,0.0,76.54,100.0,15300,0,0,0
2018-02-02 04:30:00,6.34,5.36,0.0,0.0,76.37,100.0,16200,0,0,0
2018-02-02 04:45:00,6.48,5.94,0.0,0.0,73.72,100.0,17100,0,0,0
2018-02-02 05:00:00,6.37,5.36,0.0,0.0,76.52,100.0,18000,0,0,0
2018-02-02 05:15:00,6.37,5.26,0.0,0.0,77.11,100.0,18900,0,0,0
2018-02-02 05:30:00,6.37,5.29,0.0,0.0,76.93,100.0,19800,0,0,0
2018-02-02 05:45:00,5.69,5.0,0.0,0.0,75.12,100.0,20700,0,0,0
2018-02-02 06:00:00,4.68,4.68,0.0,0.0,70.71,100.0,21600,0,0,0
2018-02-02 06:15:00,4.28,4.46,0.0,0.0,69.24,100.0,22500,0,0,0
2018-02-02 06:30:00,4.25,4.75,0.0,0.0,66.68,100.0,23400,0,0,0
2018-02-02 06:45:00,4.28,4.39,0.0,0.0,69.81,100.0,24300,0,0,0
2018-02-02 07:00:00,4.32,4.39,0.0,0.0,70.14,100.0,25200,0,0,0
2018-02-02 07:15:00,4.18,4.72,0.0,0.0,66.3,100.0,26100,0,0,0
2018-02-02 07:30:00,5.26,5.04,0.0,0.0,72.2,100.0,27000,0,0,0
2018-02-02 07:45:00,7.81,4.97,0.0,0.0,84.37,100.0,27900,0,0,0
2018-02-02 08:00:00,8.86,3.67,0.04,0.0,92.39,100.0,28800,0,0,0
2018-02-02 08:15:00,39.28,23.94,0.0,0.02,85.39,100.0,29700,0,0,0
2018-02-02 08:30:00,57.78,35.39,0.0,0.03,85.28,100.0,30600,0,0,0
2018-02-02 08:45:00,51.44,36.25,0.0,0.02,81.74,100.0,31500,0,0,0
2018-02-02 09:00:00,54.83,12.49,0.22,0.03,97.5,100.0,32400,0,0,0
2018-02-02 09:15:00,56.66,12.28,0.0,0.03,97.73,100.0,33300,0,0,2
2018-02-02 09:30:00,60.01,15.59,0.0,0.03,96.79,100.0,34200,0,0,2
2018-02-02 09:45:00,69.12,23.98,0.0,0.03,94.48,100.0,35100,0,0,2
2018-02-02 10:00:00,57.56,13.25,0.0,0.03,97.45,100.0,36000,0,0,2
2018-02-02 10:15:00,61.52,20.63,0.0,0.03,94.81,100.0,36900,0,0,1
2018-02-02 10:30:00,76.0,26.14,0.0,0.03,94.56,100.0,37800,0,0,1
2018-02-02 10:45:00,72.79,24.34,0.0,0.03,94.84,100.0,38700,0,0,1
2018-02-02 11:00:00,63.94,19.37,0.0,0.03,95.7,100.0,39600,0,0,1
2018-02-02 11:15:00,74.84,41.22,0.0,0.03,87.59,100.0,40500,0,0,1
2018-02-02 11:30:00,69.77,36.72,0.0,0.03,88.49,100.0,41400,0,0,1
2018-02-02 11:45:00,66.02,30.31,0.0,0.03,90.88,100.0,42300,0,0,1
2018-02-02 12:00:00,61.7,29.3,0.0,0.03,90.33,100.0,43200,0,0,1
2018-02-02 12:15:00,15.01,2.09,18.36,0.01,99.04,63.29,44100,0,0,2
2018-02-02 12:30:00,9.76,0.0,25.06,0.0,100.0,36.29,45000,0,0,2
2018-02-02 12:45:00,9.68,0.0,25.34,0.0,100.0,35.69,45900,0,0,2
2018-02-02 13:00:00,8.71,0.0,25.52,0.0,100.0,32.3,46800,0,0,2
2018-02-02 13:15:00,40.68,2.99,2.99,0.02,99.73,99.73,47700,0,0,2
2018-02-02 13:30:00,48.42,8.93,0.0,0.02,98.34,100.0,48600,0,0,2
2018-02-02 13:45:00,47.84,11.09,0.0,0.02,97.42,100.0,49500,0,0,2
2018-02-02 14:00:00,48.38,13.32,0.0,0.02,96.41,100.0,50400,0,0,2
2018-02-02 14:15:00,46.15,9.86,0.0,0.02,97.79,100.0,51300,0,0,2
2018-02-02 14:30:00,59.76,17.96,0.0,0.03,95.77,100.0,52200,0,0,2
2018-02-02 14:45:00,56.74,15.05,0.0,0.03,96.66,100.0,53100,0,0,2
2018-02-02 15:00:00,51.37,10.37,0.0,0.02,98.02,100.0,54000,0,0,2
2018-02-02 15:15:00,55.62,11.66,0.0,0.03,97.87,100.0,54900,0,0,2
2018-02-02 15:30:00,97.42,29.38,0.0,0.04,95.74,100.0,55800,0,0,2
2018-02-02 15:45:00,83.81,22.14,0.0,0.04,96.68,100.0,56700,0,0,2
2018-02-02 16:00:00,84.6,27.83,0.0,0.04,94.99,100.0,57600,0,0,2
2018-02-02 16:15:00,109.48,38.66,0.0,0.05,94.29,100.0,58500,0,0,2
2018-02-02 16:30:00,112.32,37.62,0.0,0.05,94.82,100.0,59400,0,0,2
2018-02-02 16:45:00,94.93,30.89,0.0,0.04,95.09,100.0,60300,0,0,2
2018-02-02 17:00:00,102.35,28.66,0.0,0.05,96.3,100.0,61200,0,0,2
2018-02-02 17:15:00,91.48,14.72,0.0,0.04,98.73,100.0,62100,0,0,1
2018-02-02 17:30:00,85.93,18.58,0.0,0.04,97.74,100.0,63000,0,0,1
2018-02-02 17:45:00,91.69,14.98,0.0,0.04,98.69,100.0,63900,0,0,1
2018-02-02 18:00:00,70.56,7.6,0.76,0.03,99.42,99.99,64800,0,0,1
2018-02-02 18:15:00,42.91,15.7,0.11,0.02,93.91,100.0,65700,0,0,1
2018-02-02 18:30:00,45.4,19.04,0.0,0.02,92.22,100.0,66600,0,0,1
2018-02-02 18:45:00,47.81,7.02,0.0,0.02,98.94,100.0,67500,0,0,1
2018-02-02 19:00:00,43.96,1.22,1.19,0.02,99.96,99.96,68400,0,0,1
2018-02-02 19:15:00,48.02,3.89,0.0,0.02,99.67,100.0,69300,0,0,1
2018-02-02 19:30:00,46.87,2.99,0.11,0.02,99.8,100.0,70200,0,0,1
2018-02-02 19:45:00,42.7,1.26,1.4,0.02,99.96,99.95,71100,0,0,1
2018-02-02 20:00:00,44.28,1.91,0.43,0.02,99.91,100.0,72000,0,0,1
2018-02-02 20:15:00,40.9,0.68,1.69,0.02,99.99,99.91,72900,0,0,2
2018-02-02 20:30:00,37.33,0.18,4.57,0.02,100.0,99.26,73800,0,0,2
2018-02-02 20:45:00,42.3,0.65,0.9,0.02,99.99,99.98,74700,0,0,2
2018-02-02 21:00:00,41.11,0.65,1.66,0.02,99.99,99.92,75600,0,0,2
2018-02-02 21:15:00,39.02,0.4,3.35,0.02,99.99,99.63,76500,0,0,2
2018-02-02 21:30:00,42.37,0.86,0.58,0.02,99.98,99.99,77400,0,0,2
2018-02-02 21:45:00,39.56,0.36,2.99,0.02,100.0,99.72,78300,0,0,2
2018-02-02 22:00:00,40.1,0.68,2.45,0.02,99.99,99.81,79200,0,0,2
2018-02-02 22:15:00,42.05,13.14,0.43,0.02,95.45,99.99,80100,0,0,1
2018-02-02 22:30:00,38.66,28.08,0.0,0.02,80.91,100.0,81000,0,0,1
2018-02-02 22:45:00,41.33,30.13,0.0,0.02,80.81,100.0,81900,0,0,1
2018-02-02 23:00:00,41.87,30.53,0.0,0.02,80.8,100.0,82800,0,0,1
2018-02-02 23:15:00,37.51,26.28,0.0,0.02,81.9,100.0,83700,0,0,0
2018-02-02 23:30:00,41.9,29.7,0.0,0.02,81.58,100.0,84600,0,0,0
2018-02-02 23:45:00,40.25,28.48,0.0,0.02,81.63,100.0,85500,0,0,0
2018-02-03 00:00:00,4.36,3.82,0.0,0.0,75.21,100.0,0,0,0,0
2018-02-03 00:15:00,3.2,2.59,0.0,0.0,77.73,100.0,900,0,0,0
2018-02-03 00:30:00,3.28,2.52,0.0,0.0,79.3,100.0,1800,0,0,0
2018-02-03 00:45:00,3.28,2.59,0.0,0.0,78.48,100.0,2700,0,0,0
2018-02-03 01:00:00,3.28,2.59,0.0,0.0,78.48,100.0,3600,0,0,0
2018-02-03 01:15:00,3.24,2.56,0.0,0.0,78.46,100.0,4500,0,0,0
2018-02-03 01:30:00,3.38,2.81,0.0,0.0,76.9,100.0,5400,0,0,0
2018-02-03 01:45:00,3.85,3.71,0.0,0.0,72.01,100.0,6300,0,0,0
2018-02-03 02:00:00,4.32,3.74,0.0,0.0,75.6,100.0,7200,0,0,0
2018-02-03 02:15:00,4.07,4.14,0.0,0.0,70.11,100.0,8100,0,0,0
2018-02-03 02:30:00,3.38,3.02,0.0,0.0,74.57,100.0,9000,0,0,0
2018-02-03 02:45:00,3.24,2.63,0.0,0.0,77.64,100.0,9900,0,0,0
2018-02-03 03:00:00,3.24,2.7,0.0,0.0,76.82,100.0,10800,0,0,0
2018-02-03 03:15:00,3.35,2.77,0.0,0.0,77.07,100.0,11700,0,0,0
2018-02-03 03:30:00,3.28,2.81,0.0,0.0,75.94,100.0,12600,0,0,0
2018-02-03 03:45:00,3.31,2.81,0.0,0.0,76.23,100.0,13500,0,0,0
2018-02-03 04:00:00,3.28,2.81,0.0,0.0,75.94,100.0,14400,0,0,0
2018-02-03 04:15:00,3.6,3.46,0.0,0.0,72.1,100.0,15300,0,0,0
2018-02-03 04:30:00,3.92,3.89,0.0,0.0,70.98,100.0,16200,0,0,0
2018-02-03 04:45:00,3.38,2.95,0.0,0.0,75.34,100.0,17100,0,0,0
2018-02-03 05:00:00,3.31,2.66,0.0,0.0,77.95,100.0,18000,0,0,0
2018-02-03 05:15:00,3.24,2.63,0.04,0.0,77.64,99.99,18900,0,0,0
2018-02-03 05:30:00,3.24,2.48,0.0,0.0,79.41,100.0,19800,0,0,0
2018-02-03 05:45:00,3.28,2.45,0.0,0.0,80.12,100.0,20700,0,0,0
2018-02-03 06:00:00,3.2,2.52,0.04,0.0,78.56,99.99,21600,0,0,0
2018-02-03 06:15:00,3.28,2.77,0.0,0.0,76.4,100.0,22500,0,0,0
2018-02-03 06:30:00,3.35,2.84,0.0,0.0,76.28,100.0,23400,0,0,0
2018-02-03 06:45:00,3.96,3.71,0.0,0.0,72.98,100.0,24300,0,0,0
2018-02-03 07:00:00,3.92,3.82,0.0,0.0,71.62,100.0,25200,0,0,0
2018-02-03 07:15:00,3.78,3.6,0.0,0.0,72.41,100.0,26100,0,0,0
2018-02-03 07:30:00,3.2,2.59,0.0,0.0,77.73,100.0,27000,0,0,0
2018-02-03 07:45:00,3.24,2.56,0.0,0.0,78.46,100.0,27900,0,0,0
2018-02-03 08:00:00,12.53,8.75,0.0,0.01,81.99,100.0,28800,0,0,0
2018-02-03 08:15:00,29.41,21.96,0.0,0.01,80.13,100.0,29700,0,0,0
2018-02-03 08:30:00,79.49,44.64,0.0,0.04,87.19,100.0,30600,0,0,0
2018-02-03 08:45:00,87.52,49.9,0.0,0.04,86.87,100.0,31500,0,0,0
2018-02-03 09:00:00,66.2,16.24,0.36,0.03,97.12,100.0,32400,0,0,0
2018-02-03 09:15:00,107.39,28.98,0.0,0.05,96.55,100.0,33300,0,0,2
2018-02-03 09:30:00,56.41,6.98,2.95,0.03,99.24,99.86,34200,0,0,2
2018-02-03 09:45:00,34.42,0.0,5.15,0.02,100.0,98.9,35100,0,0,2
2018-02-03 10:00:00,60.01,10.3,3.2,0.03,98.56,99.86,36000,0,0,2
2018-02-03 10:15:00,91.76,22.9,0.14,0.04,97.02,100.0,36900,0,0,1
2018-02-03 10:30:00,83.05,17.32,1.04,0.04,97.89,99.99,37800,0,0,1
2018-02-03 10:45:00,41.76,2.3,3.89,0.02,99.85,99.57,38700,0,0,1
2018-02-03 11:00:00,43.16,9.58,0.32,0.02,97.62,100.0,39600,0,0,1
2018-02-03 11:15:00,37.51,17.39,0.0,0.02,90.72,100.0,40500,0,0,1
2018-02-03 11:30:00,44.78,27.04,0.0,0.02,85.6,100.0,41400,0,0,1
2018-02-03 11:45:00,38.34,18.58,0.0,0.02,89.99,100.0,42300,0,0,1
2018-02-03 12:00:00,41.72,25.49,0.0,0.02,85.33,100.0,43200,0,0,1
2018-02-03 12:15:00,12.96,3.17,16.63,0.01,97.14,61.47,44100,0,0,2
2018-02-03 12:30:00,4.75,0.0,26.21,0.0,100.0,17.83,45000,0,0,2
2018-02-03 12:45:00,4.75,0.0,26.17,0.0,100.0,17.86,45900,0,0,2
2018-02-03 13:00:00,4.75,0.0,26.17,0.0,100.0,17.86,46800,0,0,2
2018-02-03 13:15:00,19.4,0.36,14.76,0.01,99.98,79.58,47700,0,0,1
2018-02-03 13:30:00,44.93,2.66,2.16,0.02,99.83,99.88,48600,0,0,1
2018-02-03 13:45:00,90.86,15.52,0.14,0.04,98.57,100.0,49500,0,0,1
2018-02-03 14:00:00,84.71,14.15,1.01,0.04,98.63,99.99,50400,0,0,1
2018-02-03 14:15:00,84.06,14.29,0.9,0.04,98.59,99.99,51300,0,0,1
2018-02-03 14:30:00,85.28,13.1,0.58,0.04,98.84,100.0,52200,0,0,1
2018-02-03 14:45:00,79.85,12.49,0.86,0.04,98.8,99.99,53100,0,0,1
2018-02-03 15:00:00,85.97,13.28,0.25,0.04,98.83,100.0,54000,0,0,1
2018-02-03 15:15:00,29.92,0.0,6.73,0.01,100.0,97.56,54900,0,0,1
2018-02-03 15:30:00,26.39,0.0,12.67,0.01,100.0,90.15,55800,0,0,1
