date,Usage_kWh,Lagging_Reactive_Power_kVarh,Leading_Reactive_Power_kVarh,CO2,Lagging_Power_Factor,Leading_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
2018-12-05 17:00:00,3.74,0.0,26.21,0.0,100.0,14.13,61200,1,2,1
2018-12-05 17:15:00,3.82,0.0,25.88,0.0,100.0,14.6,62100,1,2,2
2018-12-05 17:30:00,3.67,0.0,25.06,0.0,100.0,14.49,63000,1,2,2
2018-12-05 17:45:00,3.71,0.0,24.91,0.0,100.0,14.73,63900,1,2,2
2018-12-05 18:00:00,3.78,0.0,25.49,0.0,100.0,14.67,64800,1,2,2
2018-12-05 18:15:00,3.53,0.0,6.44,0.0,100.0,48.07,65700,1,2,2
2018-12-05 18:30:00,3.6,0.0,5.36,0.0,100.0,55.76,66600,1,2,2
2018-12-05 18:45:00,3.67,0.0,17.46,0.0,100.0,20.57,67500,1,2,2
2018-12-05 19:00:00,3.74,0.0,24.34,0.0,100.0,15.19,68400,1,2,2
2018-12-05 19:15:00,3.74,0.0,25.49,0.0,100.0,14.52,69300,1,2,2
2018-12-05 19:30:00,3.74,0.0,25.52,0.0,100.0,14.5,70200,1,2,2
2018-12-05 19:45:00,3.82,0.0,25.09,0.0,100.0,15.05,71100,1,2,2
2018-12-05 20:00:00,3.74,0.0,25.81,0.0,100.0,14.34,72000,1,2,2
2018-12-05 20:15:00,3.78,0.0,26.03,0.0,100.0,14.37,72900,1,2,2
2018-12-05 20:30:00,3.82,0.0,25.85,0.0,100.0,14.62,73800,1,2,2
2018-12-05 20:45:00,3.78,0.0,24.91,0.0,100.0,15.0,74700,1,2,2
2018-12-05 21:00:00,3.74,0.0,25.13,0.0,100.0,14.72,75600,1,2,2
2018-12-05 21:15:00,3.82,0.0,25.74,0.0,100.0,14.68,76500,1,2,2
2018-12-05 21:30:00,3.53,0.0,22.57,0.0,100.0,15.45,77400,1,2,2
2018-12-05 21:45:00,3.17,0.0,16.99,0.0,100.0,18.34,78300,1,2,2
2018-12-05 22:00:00,3.31,0.0,18.97,0.0,100.0,17.19,79200,1,2,2
2018-12-05 22:15:00,3.64,1.73,14.18,0.0,90.32,24.86,80100,1,2,2
2018-12-05 22:30:00,3.31,4.5,0.0,0.0,59.25,100.0,81000,1,2,2
2018-12-05 22:45:00,2.92,4.21,0.0,0.0,56.99,100.0,81900,1,2,2
2018-12-05 23:00:00,2.95,4.25,0.0,0.0,57.02,100.0,82800,1,2,2
2018-12-05 23:15:00,2.81,3.82,0.0,0.0,59.26,100.0,83700,1,2,0
2018-12-05 23:30:00,2.88,3.74,0.0,0.0,61.01,100.0,84600,1,2,0
2018-12-05 23:45:00,2.88,3.78,0.0,0.0,60.6,100.0,85500,1,2,0
2018-12-06 00:00:00,3.42,4.03,0.0,0.0,64.7,100.0,0,0,5,0
2018-12-06 00:15:00,3.64,5.0,0.0,0.0,58.86,100.0,900,0,5,0
2018-12-06 00:30:00,4.0,6.01,0.0,0.0,55.41,100.0,1800,0,5,0
2018-12-06 00:45:00,4.72,7.85,0.0,0.0,51.53,100.0,2700,0,5,0
2018-12-06 01:00:00,4.1,6.37,0.0,0.0,54.12,100.0,3600,0,5,0
2018-12-06 01:15:00,3.38,5.4,0.0,0.0,53.06,100.0,4500,0,5,0
2018-12-06 01:30:00,3.1,5.4,0.0,0.0,49.79,100.0,5400,0,5,0
2018-12-06 01:45:00,3.02,5.33,0.0,0.0,49.3,100.0,6300,0,5,0
2018-12-06 02:00:00,3.1,5.51,0.0,0.0,49.03,100.0,7200,0,5,0
2018-12-06 02:15:00,3.13,5.36,0.0,0.0,50.43,100.0,8100,0,5,0
2018-12-06 02:30:00,3.1,5.51,0.0,0.0,49.03,100.0,9000,0,5,0
2018-12-06 02:45:00,3.13,5.72,0.0,0.0,48.0,100.0,9900,0,5,0
2018-12-06 03:00:00,3.1,5.47,0.0,0.0,49.31,100.0,10800,0,5,0
2018-12-06 03:15:00,3.13,5.72,0.0,0.0,48.0,100.0,11700,0,5,0
2018-12-06 03:30:00,3.17,5.76,0.0,0.0,48.22,100.0,12600,0,5,0
2018-12-06 03:45:00,3.13,5.72,0.0,0.0,48.0,100.0,13500,0,5,0
2018-12-06 04:00:00,3.1,5.4,0.0,0.0,49.79,100.0,14400,0,5,0
2018-12-06 04:15:00,3.1,5.58,0.0,0.0,48.56,100.0,15300,0,5,0
2018-12-06 04:30:00,3.1,5.72,0.0,0.0,47.65,100.0,16200,0,5,0
2018-12-06 04:45:00,3.1,5.62,0.0,0.0,48.3,100.0,17100,0,5,0
2018-12-06 05:00:00,3.13,5.65,0.0,0.0,48.46,100.0,18000,0,5,0
2018-12-06 05:15:00,3.13,5.76,0.0,0.0,47.75,100.0,18900,0,5,0
2018-12-06 05:30:00,3.35,5.44,0.0,0.0,52.44,100.0,19800,0,5,0
2018-12-06 05:45:00,3.56,5.36,0.0,0.0,55.33,100.0,20700,0,5,0
2018-12-06 06:00:00,3.1,5.8,0.0,0.0,47.14,100.0,21600,0,5,0
2018-12-06 06:15:00,3.1,5.72,0.0,0.0,47.65,100.0,22500,0,5,0
2018-12-06 06:30:00,3.71,6.05,0.0,0.0,52.28,100.0,23400,0,5,0
2018-12-06 06:45:00,3.24,5.9,0.0,0.0,48.13,100.0,24300,0,5,0
2018-12-06 07:00:00,2.99,5.4,0.0,0.0,48.44,100.0,25200,0,5,0
2018-12-06 07:15:00,3.06,5.08,0.0,0.0,51.6,100.0,26100,0,5,0
2018-12-06 07:30:00,3.24,5.0,0.0,0.0,54.38,100.0,27000,0,5,0
2018-12-06 07:45:00,3.28,5.0,0.0,0.0,54.85,100.0,27900,0,5,0
2018-12-06 08:00:00,3.28,4.57,0.0,0.0,58.31,100.0,28800,0,5,0
2018-12-06 08:15:00,69.73,48.46,0.0,0.03,82.12,100.0,29700,0,5,0
2018-12-06 08:30:00,115.24,80.24,0.0,0.05,82.07,100.0,30600,0,5,0
2018-12-06 08:45:00,81.22,73.8,0.0,0.04,74.01,100.0,31500,0,5,0
2018-12-06 09:00:00,59.26,34.24,0.0,0.03,86.59,100.0,32400,0,5,0
2018-12-06 09:15:00,59.29,29.99,0.0,0.03,89.23,100.0,33300,0,5,2
2018-12-06 09:30:00,60.26,27.07,0.0,0.03,91.22,100.0,34200,0,5,2
2018-12-06 09:45:00,51.91,19.51,0.0,0.02,93.61,100.0,35100,0,5,2
2018-12-06 10:00:00,57.49,20.92,0.0,0.03,93.97,100.0,36000,0,5,2
2018-12-06 10:15:00,46.08,17.82,0.0,0.02,93.27,100.0,36900,0,5,1
2018-12-06 10:30:00,44.35,16.38,0.0,0.02,93.81,100.0,37800,0,5,1
2018-12-06 10:45:00,46.01,19.58,0.0,0.02,92.01,100.0,38700,0,5,1
2018-12-06 11:00:00,54.14,22.9,0.0,0.02,92.1,100.0,39600,0,5,1
2018-12-06 11:15:00,61.34,51.41,0.0,0.03,76.64,100.0,40500,0,5,1
2018-12-06 11:30:00,49.54,36.0,0.0,0.02,80.9,100.0,41400,0,5,1
2018-12-06 11:45:00,60.77,42.48,0.0,0.03,81.96,100.0,42300,0,5,1
2018-12-06 12:00:00,45.61,31.14,0.0,0.02,82.59,100.0,43200,0,5,1
2018-12-06 12:15:00,20.41,1.12,11.23,0.01,99.85,87.61,44100,0,5,2
2018-12-06 12:30:00,4.79,0.0,25.49,0.0,100.0,18.47,45000,0,5,2
2018-12-06 12:45:00,4.64,0.0,25.02,0.0,100.0,18.23,45900,0,5,2
2018-12-06 13:00:00,4.72,0.0,24.91,0.0,100.0,18.62,46800,0,5,2
2018-12-06 13:15:00,39.06,10.51,3.28,0.02,96.57,99.65,47700,0,5,1
2018-12-06 13:30:00,47.48,16.27,0.0,0.02,94.6,100.0,48600,0,5,1
2018-12-06 13:45:00,50.69,13.9,0.0,0.02,96.44,100.0,49500,0,5,1
2018-12-06 14:00:00,62.1,18.18,0.0,0.03,95.97,100.0,50400,0,5,1
2018-12-06 14:15:00,102.13,30.89,0.0,0.05,95.72,100.0,51300,0,5,1
2018-12-06 14:30:00,80.93,22.97,0.0,0.04,96.2,100.0,52200,0,5,1
2018-12-06 14:45:00,93.74,26.64,0.0,0.04,96.19,100.0,53100,0,5,1
2018-12-06 15:00:00,91.91,25.92,0.0,0.04,96.25,100.0,54000,0,5,1
2018-12-06 15:15:00,55.55,14.83,0.0,0.03,96.62,100.0,54900,0,5,1
2018-12-06 15:30:00,110.77,35.93,0.0,0.05,95.12,100.0,55800,0,5,1
2018-12-06 15:45:00,91.3,31.36,0.0,0.04,94.58,100.0,56700,0,5,1
2018-12-06 16:00:00,63.61,18.36,0.0,0.03,96.08,100.0,57600,0,5,1
2018-12-06 16:15:00,67.9,17.6,0.0,0.03,96.8,100.0,58500,0,5,1
2018-12-06 16:30:00,68.98,22.39,0.0,0.03,95.11,100.0,59400,0,5,1
2018-12-06 16:45:00,86.0,28.73,0.0,0.04,94.85,100.0,60300,0,5,1
2018-12-06 17:00:00,77.11,26.24,0.0,0.04,94.67,100.0,61200,0,5,1
2018-12-06 17:15:00,66.46,22.75,0.0,0.03,94.61,100.0,62100,0,5,2
2018-12-06 17:30:00,82.62,20.77,0.58,0.04,96.98,100.0,63000,0,5,2
2018-12-06 17:45:00,32.18,0.0,7.7,0.01,100.0,97.25,63900,0,5,2
2018-12-06 18:00:00,31.72,0.0,7.27,0.01,100.0,97.47,64800,0,5,2
2018-12-06 18:15:00,58.64,25.56,0.54,0.03,91.67,100.0,65700,0,5,2
2018-12-06 18:30:00,83.59,43.56,0.0,0.04,88.68,100.0,66600,0,5,2
2018-12-06 18:45:00,96.55,35.5,0.0,0.04,93.86,100.0,67500,0,5,2
2018-12-06 19:00:00,112.82,52.96,0.0,0.05,90.52,100.0,68400,0,5,2
2018-12-06 19:15:00,63.04,30.24,0.0,0.03,90.16,100.0,69300,0,5,2
2018-12-06 19:30:00,99.65,30.82,0.0,0.05,95.54,100.0,70200,0,5,2
2018-12-06 19:45:00,113.9,48.74,0.0,0.05,91.94,100.0,71100,0,5,2
2018-12-06 20:00:00,78.84,41.18,0.0,0.04,88.64,100.0,72000,0,5,2
2018-12-06 20:15:00,101.02,30.42,0.0,0.05,95.75,100.0,72900,0,5,2
2018-12-06 20:30:00,79.42,24.05,0.0,0.04,95.71,100.0,73800,0,5,2
2018-12-06 20:45:00,81.25,25.06,0.0,0.04,95.56,100.0,74700,0,5,2
2018-12-06 21:00:00,54.65,13.68,6.84,0.03,97.01,99.23,75600,0,5,2
2018-12-06 21:15:00,5.36,0.0,24.84,0.0,100.0,21.09,76500,0,5,2
2018-12-06 21:30:00,3.96,0.0,16.92,0.0,100.0,22.79,77400,0,5,2
2018-12-06 21:45:00,3.92,0.0,19.58,0.0,100.0,19.63,78300,0,5,2
2018-12-06 22:00:00,3.89,0.0,17.6,0.0,100.0,21.58,79200,0,5,2
2018-12-06 22:15:00,3.71,1.94,5.98,0.0,88.62,52.72,80100,0,5,2
2018-12-06 22:30:00,3.53,4.54,0.0,0.0,61.38,100.0,81000,0,5,2
2018-12-06 22:45:00,3.6,4.57,0.0,0.0,61.88,100.0,81900,0,5,2
2018-12-06 23:00:00,3.49,4.46,0.0,0.0,61.63,100.0,82800,0,5,2
2018-12-06 23:15:00,3.42,4.25,0.0,0.0,62.69,100.0,83700,0,5,0
2018-12-06 23:30:00,3.46,4.14,0.0,0.0,64.13,100.0,84600,0,5,0
2018-12-06 23:45:00,3.42,4.14,0.0,0.0,63.69,100.0,85500,0,5,0
2018-12-07 00:00:00,2.74,4.21,0.0,0.0,54.55,100.0,0,0,4,0
2018-12-07 00:15:00,3.49,4.82,0.0,0.0,58.65,100.0,900,0,4,0
2018-12-07 00:30:00,2.99,4.61,0.0,0.0,54.42,100.0,1800,0,4,0
2018-12-07 00:45:00,2.92,4.64,0.0,0.0,53.26,100.0,2700,0,4,0
2018-12-07 01:00:00,2.99,4.82,0.0,0.0,52.71,100.0,3600,0,4,0
2018-12-07 01:15:00,2.99,4.79,0.0,0.0,52.95,100.0,4500,0,4,0
2018-12-07 01:30:00,2.95,4.75,0.0,0.0,52.76,100.0,5400,0,4,0
2018-12-07 01:45:00,2.95,4.86,0.0,0.0,51.89,100.0,6300,0,4,0
2018-12-07 02:00:00,2.95,4.82,0.0,0.0,52.2,100.0,7200,0,4,0
2018-12-07 02:15:00,2.99,4.86,0.0,0.0,52.4,100.0,8100,0,4,0
2018-12-07 02:30:00,3.02,5.04,0.0,0.0,51.4,100.0,9000,0,4,0
2018-12-07 02:45:00,2.99,4.9,0.0,0.0,52.09,100.0,9900,0,4,0
2018-12-07 03:00:00,3.02,5.11,0.0,0.0,50.88,100.0,10800,0,4,0
2018-12-07 03:15:00,2.99,5.11,0.0,0.0,50.5,100.0,11700,0,4,0
2018-12-07 03:30:00,3.49,4.72,0.0,0.0,59.45,100.0,12600,0,4,0
2018-12-07 03:45:00,3.13,4.75,0.0,0.0,55.02,100.0,13500,0,4,0
2018-12-07 04:00:00,3.06,4.79,0.0,0.0,53.84,100.0,14400,0,4,0
2018-12-07 04:15:00,2.99,4.93,0.0,0.0,51.86,100.0,15300,0,4,0
2018-12-07 04:30:00,2.92,4.79,0.0,0.0,52.05,100.0,16200,0,4,0
2018-12-07 04:45:00,2.92,4.86,0.0,0.0,51.5,100.0,17100,0,4,0
2018-12-07 05:00:00,3.28,5.18,0.0,0.0,53.5,100.0,18000,0,4,0
2018-12-07 05:15:00,3.49,5.44,0.0,0.0,54.0,100.0,18900,0,4,0
2018-12-07 05:30:00,2.99,5.22,0.0,0.0,49.7,100.0,19800,0,4,0
2018-12-07 05:45:00,2.92,5.11,0.0,0.0,49.61,100.0,20700,0,4,0
2018-12-07 06:00:00,2.99,5.26,0.0,0.0,49.42,100.0,21600,0,4,0
2018-12-07 06:15:00,2.95,5.11,0.0,0.0,50.0,100.0,22500,0,4,0
2018-12-07 06:30:00,2.92,5.0,0.0,0.0,50.43,100.0,23400,0,4,0
2018-12-07 06:45:00,2.92,5.08,0.0,0.0,49.83,100.0,24300,0,4,0
2018-12-07 07:00:00,2.99,5.0,0.0,0.0,51.32,100.0,25200,0,4,0
2018-12-07 07:15:00,3.02,4.82,0.0,0.0,53.09,100.0,26100,0,4,0
2018-12-07 07:30:00,3.31,4.61,0.0,0.0,58.32,100.0,27000,0,4,0
2018-12-07 07:45:00,3.82,4.28,0.0,0.0,66.59,100.0,27900,0,4,0
2018-12-07 08:00:00,4.1,4.97,0.0,0.0,63.64,100.0,28800,0,4,0
2018-12-07 08:15:00,37.04,38.77,0.0,0.02,69.08,100.0,29700,0,4,0
2018-12-07 08:30:00,63.14,59.0,0.0,0.03,73.07,100.0,30600,0,4,0
2018-12-07 08:45:00,66.49,65.2,0.0,0.03,71.4,100.0,31500,0,4,0
2018-12-07 09:00:00,61.42,35.57,0.0,0.03,86.54,100.0,32400,0,4,0
2018-12-07 09:15:00,67.61,38.05,0.0,0.03,87.15,100.0,33300,0,4,2
2018-12-07 09:30:00,59.8,26.21,0.0,0.03,91.59,100.0,34200,0,4,2
2018-12-07 09:45:00,70.13,40.75,0.0,0.03,86.46,100.0,35100,0,4,2
2018-12-07 10:00:00,53.96,27.04,0.0,0.02,89.4,100.0,36000,0,4,2
2018-12-07 10:15:00,63.86,33.8,0.0,0.03,88.38,100.0,36900,0,4,1
2018-12-07 10:30:00,68.4,39.28,0.0,0.03,86.72,100.0,37800,0,4,1
2018-12-07 10:45:00,57.42,30.2,0.0,0.03,88.51,100.0,38700,0,4,1
2018-12-07 11:00:00,75.74,41.58,0.0,0.03,87.66,100.0,39600,0,4,1
2018-12-07 11:15:00,58.82,43.13,0.0,0.03,80.64,100.0,40500,0,4,1
2018-12-07 11:30:00,54.61,37.08,0.0,0.03,82.73,100.0,41400,0,4,1
2018-12-07 11:45:00,68.26,46.26,0.0,0.03,82.78,100.0,42300,0,4,1
2018-12-07 12:00:00,49.5,33.44,0.0,0.02,82.86,100.0,43200,0,4,1
2018-12-07 12:15:00,4.36,0.18,10.98,0.0,99.91,36.91,44100,0,4,2
2018-12-07 12:30:00,4.36,0.0,16.88,0.0,100.0,25.01,45000,0,4,2
2018-12-07 12:45:00,4.39,0.0,16.56,0.0,100.0,25.62,45900,0,4,2
2018-12-07 13:00:00,4.61,0.0,20.77,0.0,100.0,21.67,46800,0,4,2
2018-12-07 13:15:00,4.97,0.0,25.92,0.0,100.0,18.83,47700,0,4,1
2018-12-07 13:30:00,6.48,0.0,26.14,0.0,100.0,24.06,48600,0,4,1
2018-12-07 13:45:00,5.22,0.0,26.53,0.0,100.0,19.31,49500,0,4,1
2018-12-07 14:00:00,4.75,0.0,26.71,0.0,100.0,17.51,50400,0,4,1
2018-12-07 14:15:00,39.53,13.03,7.52,0.02,94.97,98.24,51300,0,4,1
2018-12-07 14:30:00,67.07,29.95,0.0,0.03,91.31,100.0,52200,0,4,1
2018-12-07 14:45:00,45.22,11.48,0.0,0.02,96.93,100.0,53100,0,4,1
2018-12-07 15:00:00,47.45,12.71,0.0,0.02,96.59,100.0,54000,0,4,1
2018-12-07 15:15:00,54.86,17.17,0.0,0.03,95.43,100.0,54900,0,4,1
2018-12-07 15:30:00,54.54,19.55,0.0,0.03,94.14,100.0,55800,0,4,1
2018-12-07 15:45:00,48.13,13.0,0.0,0.02,96.54,100.0,56700,0,4,1
2018-12-07 16:00:00,51.73,17.53,0.0,0.02,94.71,100.0,57600,0,4,1
2018-12-07 16:15:00,57.46,23.98,0.0,0.03,92.29,100.0,58500,0,4,1
2018-12-07 16:30:00,61.38,29.88,0.0,0.03,89.91,100.0,59400,0,4,1
2018-12-07 16:45:00,48.92,12.78,0.0,0.02,96.75,100.0,60300,0,4,1
2018-12-07 17:00:00,49.97,13.93,0.0,0.02,96.33,100.0,61200,0,4,1
2018-12-07 17:15:00,62.93,30.82,0.0,0.03,89.81,100.0,62100,0,4,2
2018-12-07 17:30:00,56.02,27.65,0.0,0.03,89.67,100.0,63000,0,4,2
2018-12-07 17:45:00,31.86,1.48,6.88,0.01,99.89,97.75,63900,0,4,2
2018-12-07 18:00:00,30.82,0.0,8.1,0.01,100.0,96.72,64800,0,4,2
2018-12-07 18:15:00,51.95,34.52,1.84,0.02,83.29,99.94,65700,0,4,2
2018-12-07 18:30:00,58.9,42.41,0.0,0.03,81.15,100.0,66600,0,4,2
2018-12-07 18:45:00,56.92,29.16,0.0,0.03,89.0,100.0,67500,0,4,2
